screen_name,created_at,text
EFSYNTAKTON,2021-06-23,"Επιχείρηση πειθούς από την κυβέρνηση υπό τον φόβο της μετάλλαξης Δέλτα για να επιτευχθεί ο στόχος του 70% των πλήρως εμβολιασμένων μέχρι τα τέλη Αυγούστου. ● Λιγότεροι από ένας στους τρεις Ελληνες έχουν κάνει και τις δύο δόσεις

[του Κώστα Ζαφειρόπουλου]
https://t.co/bEniKVlUZ1"
EFSYNTAKTON,2021-06-22,"Σε ένα ποσοστό η νόσος ακόμη μεταδίδεται, δεν είναι ξεκάθαρο κατά πόσο τα καινούργια στελέχη του ιού καλύπτονται από τα εμβόλια και υπάρχει πάντα η πιθανότητα και οι εμβολιασμένοι να μεταδώσουν τον ιό, επιχειρηματολόγησε η Αθηνά Λινού

https://t.co/q0bzGvxyF3"
EFSYNTAKTON,2021-06-22,"Ένας μεγάλος αριθμός φτωχών χωρών δεν έχουν αρκετές δόσεις για να συνεχίσουν το πρόγραμμα εμβολιασμού των πληθυσμών τους 
https://t.co/8wJDFHwiPm"
EFSYNTAKTON,2021-06-18,"Πρόβλεψη υποχρεωτικότητας εάν μέτρα ενημέρωσης και ενθάρρυνσης δεν αποφέρουν σημαντική αύξηση του ποσοστού εμβολιασμού
https://t.co/YYdDyYzb6d"
EFSYNTAKTON,2021-06-18,"«Χρειάζεται στοχευμένη παρέμβαση, ειλικρίνεια και επιστημονική τεκμηρίωση. H συζήτηση περί υποχρεωτικότητας ή περί ""προνομίων"" θα ενισχύσει το αντιεμβολιαστικό κλίμα στην κοινωνία»
[ Συνέντευξη του Ανδρέα Ξανθού στον Δημήτρη Τερζή ]
https://t.co/1GtjYF0MKd"
EFSYNTAKTON,2021-06-18,"Tι είπε ο υπουργός Υγείας για το ενδεχόμενο υποχρεωτικού εμβολιασμού και τα «προνόμια» που έγιναν «ευεργετήματα»
https://t.co/5Yqa7Sk4Du"
EFSYNTAKTON,2021-06-17,"«Πράσινο φως» για άνοιγμα των κλειστών κινηματογράφων από 1 Ιουλίου, με πληρότητα 50% για εμβολιασμένους ή την επίδειξη self test
https://t.co/Mdyz3UQYHK"
EFSYNTAKTON,2021-06-17,"Βολές και για τους χειρισμούς με το εμβόλιο της AstraZeneca

[του Κώστα Ζαφειρόπουλου]
https://t.co/UNe3zHoNIl"
EFSYNTAKTON,2021-06-17,"«Δεν υπάρχει καμία αντένδειξη για οποιοδήποτε εμβόλιο όταν υπάρχει σκλήρυνση κατά πλάκας», σημειώνει η Αθηνά Λινού

https://t.co/7oFU657Z4q"
EFSYNTAKTON,2021-06-16,"Η εμβολιαστική πολιτική και η δημιουργία τείχους ανοσίας δεν γίνονται με σχέδια επί χάρτου, τακτικισμούς και κουτοπονηριές στην πλάτη της κοινωνίας. 

[ του Δημ. Κουκλουμπέρη ]
https://t.co/qPh3g5sbvQ"
EFSYNTAKTON,2021-06-15,"Πεδίον δόξης λαμπρόν αποτελεί για τα απομεινάρια και τα παρακλάδια της Χρυσής Αυγής ο κοινωνικός αναβρασμός γύρω από τον εμβολιασμό και τα περιοριστικά μέτρα κατά της Covid-19 

[της Ντίνας Δασκαλοπούλου]
https://t.co/FHf7X8IAs3"
EFSYNTAKTON,2021-06-15,"Οι ειδικοί Υγείας επισημαίνουν την αξία του ολοκληρωμένου εμβολιασμού 
https://t.co/YXjrzg8H6U"
EFSYNTAKTON,2021-06-15,"Ξέσπασε με αφορμή τη νέα οδηγία της επιτροπής ώστε το εμβόλιο της AstraZeneca να χορηγείται μόνο στους άνω των 60 ετών

https://t.co/Exa3hVp0bs"
EFSYNTAKTON,2021-06-14,"Ο Μ. Θεμιστοκλέους ανέφερε ότι το 27% έχει ολοκληρώσει τον εμβολιασμό του.
https://t.co/dyuXUC1CdR"
EFSYNTAKTON,2021-06-14,"Η κ. Θεοδωρίδου ξεκαθάρισε πως κανένα απ' τα εμβόλια δεν έχει ενοχοποιηθεί για μείωση της αναπαραγωγικής ικανότητας ούτε έχει αυξήσει τις αποβολές.
https://t.co/pyJc8HDt36"
EFSYNTAKTON,2021-06-14,"Τρία εμβόλια έχουν λάβει άδεια επείγουσας χρήσης από τον FDA, τον ομοσπονδιακό οργανισμό φαρμάκων των ΗΠΑ, ωστόσο κανένα δεν έχει εξασφαλίσει πλήρη έγκριση μέχρι σήμερα

https://t.co/SHoLS6MEWh"
EFSYNTAKTON,2021-06-13,"Συνέχεια στο μπάχαλο με το εμβόλιο της εταιρείας δίνει ο Ευρωπαϊκός Οργανισμός Φαρμάκων, ενώ η ανησυχία για τις παρενέργειες αυξάνεται.
https://t.co/Duxha3egbR"
EFSYNTAKTON,2021-06-12,"Βρισκόμαστε μπροστά σε μια εξελισσόμενη επιχείρηση αποπροσανατολισμού και κατατρομοκράτησης του πληθυσμού - εμβολιασμένων και μη, οπαδών του εμβολιασμού αλλά και αρνητών του. 

[ του Γ. Πετρόπουλου ]
https://t.co/aoh3j9T3vn"
EFSYNTAKTON,2021-06-12,"Προανήγγειλε και αυτός κυρώσεις για εργαζόμενους - αρνητές εμβολιασμού σε μονάδες υγείας και φροντίδας ηλικιωμένων 

https://t.co/nFg2WqsPQC"
EFSYNTAKTON,2021-06-11,"Η καθηγήτρια Παιδιατρικής, Βάνα Παπαευαγγέλου, επισήμανε για μια ακόμη φορά ότι μπορεί οι δείκτες να παρουσιάζουν σαφή βελτίωση, πρέπει να είμαστε προσεκτικοί και να θωρακιστούμε μέσω του εμβολιασμού
https://t.co/zXPIXkVGxc"
EFSYNTAKTON,2021-06-11,"Ο ιός είναι ακόμη εδώ, τα εμβόλια υπάρχουν, κι όμως ένα μεγάλο ποσοστό ανθρώπων πιστεύει πως συνωμοτούν εναντίον του
[Της Κυριακής Μπεϊόγλου]
https://t.co/NxPIThWxJi"
EFSYNTAKTON,2021-06-11,"Ο Μπόρις Τζόνσον εξέφρασε την ελπίδα στη σύνοδο «οι συνάδελφοι ηγέτες θα υποσχεθούν ότι θα κάνουν προσφορές σε εμβόλια έως το τέλος του χρόνου για να μπορέσουμε να αντιμετωπίσουμε την πανδημία»
https://t.co/CdpvuXLDeY"
EFSYNTAKTON,2021-06-09,"Από αύριο διαθέσιμα όλα τα εμβόλια για τους 25-29 ετών, ενώ προανήγγειλε στήριξη των υγειονομικών
https://t.co/BoxeqbzEmp"
EFSYNTAKTON,2021-06-09,"● Ευθείες απειλές, ενώ το αφήγημα του «τείχους ανοσίας» δεν βγαίνει 
● Τη βρόμικη δουλειά ανέλαβε ο Άδωνις Γεωργιάδης 
● Ποια προνόμια για εμβολιασμένους είναι στο τραπέζι
https://t.co/ach5owBNs0"
EFSYNTAKTON,2021-06-08,"Η έναρξη του εμβολιασμού στις δέκα δομές της Βόρειας Ελλάδας μετατίθεται για την επόμενη Τρίτη 15 Ιουνίου.
https://t.co/I4WOJcJ1km"
EFSYNTAKTON,2021-06-08,"Μόνο όσα παιδιά και έφηβοι πάσχουν από συγκεκριμένα υποκείμενα νοσήματα πρέπει να εμβολιαστούν για την Covid-19 αναφέρει το σχέδιο συστάσεων της γερμανικής Εθνικής Επιτροπής Εμβολιασμού.
https://t.co/uwirmdiaA6"
EFSYNTAKTON,2021-06-08,"● Καθυστερημένη επιβεβαίωση για το τέλος της δωρεάν διανομής στα φαρμακεία
● «Θολές» υποσχέσεις για συνέχιση του προγράμματος 
● Παραθυράκι Σκέρτσου και για ψαλίδισμα στους δικαιούχους 
● Μπορεί να συνδεθούν με τα προνόμια προς εμβολιασμένους.
https://t.co/7liJ9Ui5kz"
EFSYNTAKTON,2021-06-07,"Παραδόσεις εμβολίων και συμμετοχή πολιτών επηρεάζουν την επίτευξη ανοσίας. 
Χαμηλό το ποσοστό εμβολιασμού της πλέον ευάλωτης ηλικιακής ομάδας.
https://t.co/9EtMsZsmJj"
EFSYNTAKTON,2021-06-07,"Θα είναι διαθέσιμα και τα τρία εμβόλια: Pfizer, Moderna και Johnson &amp; Johnson
https://t.co/O4NSyl5Rus"
EFSYNTAKTON,2021-06-07,"Σε πολλές περιοχές της χώρες δεν υπάρχουν ραντεβού λόγω ζήτησης, ενώ αποφασίστηκε να εμβολιαστούν προς το παρόν μόνο οι έφηβοι που ανήκουν στις ευπαθείς ομάδες
https://t.co/WTnilfPMoS"
EFSYNTAKTON,2021-06-06,"Αναθερμαίνεται η συζήτηση καθώς έχει ρίξει ρυθμούς η εμβολιαστική εκστρατεία
https://t.co/MPP7ISS45v"
EFSYNTAKTON,2021-06-04,"Ο αριθμός των εμβολιασμών σε καθημερινή βάση παραμένει κάτω από τις 100.000
https://t.co/JygnFhEheO"
EFSYNTAKTON,2021-06-03,"Οι πρώτοι εμβολιασμοί προσφύγων έγιναν σήμερα στη δομή του Καρά Τεπέ της Μυτιλήνης, στη ΒΙΑΛ στη Χίο και στο Βαθύ της  Σάμου
https://t.co/ZGhUZb9xXt"
EFSYNTAKTON,2021-06-03,"Πρωταθλητές στον εμβολιασμό, σύμφωνα με τον κ. Θεμιστοκλέους, αναδεικνύονται οι πολίτες της ηλικιακής ομάδας 75-79 ετών

https://t.co/JweCeqVrGn"
EFSYNTAKTON,2021-06-03,"Σύμφωνα με τα στοιχεία του Ευρωπαϊκού Κέντρου Πρόληψης και Ελέγχου Νόσων, ορισμένες ομάδες μεταναστών εκπροσωπούνται δυσανάλογα σε κρούσματα COVID-19, νοσηλεία και θανάτους, καθώς και στα ποσοστά εμβολιασμού.
[της Μαρίας Ψαρά]
https://t.co/MLVQBesJVp"
EFSYNTAKTON,2021-06-02,"Μπορεί η κυβέρνηση να έχει ρίξει το βάρος στον εμβολιασμό των κατοίκων στα νησιά –λόγω του τουρισμού–, ωστόσο το ποσοστό των εμβολιασμένων παραμένει σε χαμηλά επίπεδα. 
https://t.co/7IR1iIABeo"
EFSYNTAKTON,2021-06-02,"Aπό τον Δεκέμβριο ως τον Μάιο εντοπίστηκαν 275 περιπτώσεις μυοκαρδίτιδας, κυρίως σε νέους άνδρες, μεταξύ περισσότερων από 5 εκατ. εμβολιασθέντων
https://t.co/X1skAVZ8DE"
EFSYNTAKTON,2021-06-01,"Δριμύ «κατηγορώ» από τον σύζυγό της ● Δεύτερος θάνατος που επιβεβαιωμένα σχετίζεται με το εμβόλιο
[του Μάριου Διονέλλη]
https://t.co/qd1wxZL1VK"
EFSYNTAKTON,2021-06-01,"To 19% των πολιτών έχει ανοσία με το πολυπόθητο τείχος ανοσίας που επιτυγχάνεται όταν εμβολιαστεί το 70% και πλέον του πληθυσμού να μοιάζει δύσκολο να επιτευχθεί
[ Της Ντάνι Βέργου ]
https://t.co/b1tK4CAv30"
EFSYNTAKTON,2021-05-31,"Η Κομισιόν προτείνει την προσαρμογή των ορίων του χάρτη του ECDC ενόψει της επιδημιολογικής κατάστασης και της προόδου στον εμβολιασμό
[Της Μαρίας Ψαρά]
https://t.co/Z9F134A44x"
EFSYNTAKTON,2021-05-31,"Αργή η πορεία των εμβολιασμών στην Ε.Ε., λέει ο ΠΟΥ, ενώ για να επιτευχθεί ανοσία πρέπει να έχει εμβολιαστεί το 70% του παγκόσμιου πληθυσμού
https://t.co/61csCJ08K5"
EFSYNTAKTON,2021-05-30,"Αρκούντως αποτελεσματικό το εμβόλιο τη Pfizer/Biontech έναντι της βρετανικής παραλλαγής, σύμφωνα με το Ινστιτούτο Παστέρ

https://t.co/YCZGVtxOPF"
EFSYNTAKTON,2021-05-29,"Ο καθηγητής Πολιτικής της Υγείας της Σχολής Οικονομικών και Πολιτικών Επιστημών του Λονδίνου (LSE), Ηλίας Μόσιαλος, αναφέρθηκε στις μεταλλάξεις του κορονοϊού, το εμβολιαστικό πρόγραμμα αλλά και τις μάσκες προστασίας
https://t.co/9gToyE277v"
EFSYNTAKTON,2021-05-29,"Ο υφ. Πολιτικής Προστασίας τόνισε την ανάγκη να εμβολιαστούν οι πολίτες και να τηρούν τα μέτρα, ώστε «οι ταξιδιώτες θα πρέπει να αισθάνονται ασφαλείς και το βασικότερο, αυτοί που θα τους φιλοξενήσουν θα πρέπει να είναι επίσης ασφαλείς»
https://t.co/cpSndiiIU7"
EFSYNTAKTON,2021-05-28,"Το πρώτο εμβόλιο που εγκρίνεται για παιδιά στην Ε.Ε., όπως μεταδίδει η ανταποκρίτρια της «Εφ.Συν.» στις Βρυξέλλες, Μαρία Ψαρά
https://t.co/hichPCtpKV"
EFSYNTAKTON,2021-05-28,"Μη υποχρεωτική η διαδικασία • Πρόβλημα οι καθυστερήσεις και ελλείψεις σε εμβόλια
https://t.co/7iYyX56wrt"
EFSYNTAKTON,2021-05-27,"ΠΑΡΑΣΚΗΝΙΑ
Πρέπει να παραδεχτούμε πως πρόκειται για μία απίστευτη σύμπτωση που βρέθηκε τυχαία εκεί, έξω από το εμβολιαστικό κέντρο, χωρίς να κάνει εμβόλιο, και έπεσε πάνω στην κάμερα του ΣΚΑΪ εκθειάζοντας την κυβέρνηση Μητσοτάκη
[Του Δημήτρη Κανελλόπουλου]
https://t.co/Ukoz38Lzuy"
EFSYNTAKTON,2021-05-27,"Παράθυρο για εμβολιασμό ανηλίκων πριν τη νέα σχολική χρονιά στην Ελλάδα. Κλιμακώνεται η πολιτική αντιπαράθεση για το θέμα στη Γερμανία 
https://t.co/w8TxVn7PvY"
EFSYNTAKTON,2021-05-26,"-Χωρίς αλλαγές το εμβολιαστικό πρόγραμμα 
-Τι ανακοίνωσε η Εθνική Επιτροπή Εμβολιασμών 
-Οι συστάσεις για τη δεύτερη δόση 
-Οι κίτρινες κάρτες που έχουν κατατεθεί στον ΕΟΦ
https://t.co/1azwKwNEFI"
EFSYNTAKTON,2021-05-26,"Με το εμβόλιο Carnivac-Cov, το μοναδικό εμβόλιο για τα ζώα κατά του κορονοϊού που έχει εγκριθεί στον κόσμο. 
https://t.co/GXpoTBESPu"
EFSYNTAKTON,2021-05-26,"Σχετικά με την περίπτωση της 63χρονης στη Μυτιλήνη, χαρακτηρίζεται ως μη σχετιζόμενη, λόγω του χρονικά απομακρυσμένου γεγονότος (25 μέρες μετά τον εμβολιασμό) και του υψηλού κινδύνου για εμφάνιση καρδιαγγειακού συμβάντος λόγω προδιαθεσικών παραγόντων

https://t.co/SppjCiBZNu"
EFSYNTAKTON,2021-05-26,"Ποσά που ζαλίζουν έρχονται στην δημοσιότητα κατά την έναρξη της εκδίκασης στο Βέλγιο της διαφωνίας μεταξύ της Ένωσης και της εταιρείας για το εμβόλιο και τις καθυστερήσεις.
https://t.co/dIoC9RlXG0"
EFSYNTAKTON,2021-05-26,"Γάλλοι influencers αναφέρουν ότι τους έγινε οικονομική προσφορά με αντάλλαγμα να προκαλέσουν αρνητική δημοσιότητα σχετικά με το εμβόλιο των Pfizer-BioNTech
https://t.co/PHGxw3Dl9g"
EFSYNTAKTON,2021-05-26,"Πρώτο θέμα στην ατζέντα της καθιερωμένης σύσκεψης της Εθνικής Επιτροπής Εμβολιασμών είναι το εμβόλιο της AstraZeneca με τους ειδικούς να εξετάζουν το ενδεχόμενο αλλαγών στα ηλικιακά όρια.
https://t.co/JpvLDhGJMn"
EFSYNTAKTON,2021-05-25,"Τι έκανε ο πρωθυπουργός; Πρόσθεσε τους 1.810.000 πλήρως εμβολιασμένους με τους 1.470.000 εμβολιασμένους με μία δόση και μετά πρόσθεσε ξανά τους πλήρως εμβολιασμένους, τους 1.810.000: 5.000.000
[του Δημήτρη Κανελλόπουλου]
https://t.co/tqtPrdgHIt"
EFSYNTAKTON,2021-05-24,"Ο εμβολιασμός των ναυτικών έπρεπε να είχε προηγηθεί και ήδη να έχει ολοκληρωθεί. Ολα τα υπόλοιπα είναι λόγια του αέρα...

[της Χριστίνας Παπασταθοπούλου]
https://t.co/62sSn6u7YS"
EFSYNTAKTON,2021-05-24,"Ανοίγει η πλατφόρμα για όλα τα εμβόλια (Pfizer, Moderna, AstraZeneca και J&amp;J), για τις ηλικίες 35-39 ετών. Θα ακολουθήσουν οι πολίτες 30-34 ετών.
https://t.co/nZsgOEBuer"
EFSYNTAKTON,2021-05-22,"Ο επικεφαλής του Επ. Συμβουλίου του Ιδρύματος Ιατροβιολογικών Ερευνών Ακαδημίας Αθηνών Δ. Θάνος, εξηγεί τις παγίδες του εφησυχασμού, τους κινδύνους των μεταλλάξεων και την ανάγκη συντονισμού για τον έγκαιρο εμβολιασμό στις φτωχότερες χώρες
Της Ντάνι Βέργου
https://t.co/7vfLFNLvcM"
EFSYNTAKTON,2021-05-22,"• Ούτε ευρώ αύξηση στους μισθούς
• Στις στάχτες και οι ευθύνες!
• Τα εμβόλια, η ανοσία και οι μεταλλάξεις
• Ισραήλ και Χαμάς: Ανακωχή με τις βόμβες παρά πόδα
• Αποκαλυπτικά ρεπορτάζ, μοναδικές συνεντεύξεις και μία μοναδική προσφορά  
https://t.co/xONOQjMnZh"
EFSYNTAKTON,2021-05-21,"Μέτρηση αντιδράσεων της κοινής γνώμης ή έμμεση προαναγγελία για την υποχρεωτικότητα του εμβολιασμού από τον Σεπτέμβριο; 
https://t.co/hRhr9CkymT"
EFSYNTAKTON,2021-05-21,"Εβδομη από το τέλος η Ελλάδα (22η σε 29 χώρες) στο ποσοστό του πληθυσμού που έχει εμβολιαστεί έστω με μία δόση 
https://t.co/VVpYaif5rq"
EFSYNTAKTON,2021-05-19,"Το «άνοιγμα» αφορά τους ταξιδιώτες με εγκεκριμένα εμβόλια από τον ΕΜΑ, ενώ η ανανεωμένη λίστα εμβολίων θα είναι έτοιμη τις επόμενες μέρες
[Της Μαρίας Ψαρά]
https://t.co/kRcejv8Kcb"
EFSYNTAKTON,2021-05-19,"Σύμφωνα με τους Financial Times, το εμβόλιο δημιουργεί αντισώματα κατά των μεταλλάξεων του κορονοϊού και είναι ασφαλές
https://t.co/z8lfLKjXEU"
EFSYNTAKTON,2021-05-18,"Μετά από την κοινοποίηση της παρούσας διαταγής, στις ΕΚΑΜ θα υπηρετούν υποχρεωτικά μόνον όσοι υπάλληλοι έχουν προβεί στον σχετικό εμβολιασμό

https://t.co/bvvvukQju3"
EFSYNTAKTON,2021-05-18,"Χωρίς τεστ και εμβόλια οι χιλιάδες κρατούμενοι, ενώ συνεχίζονται οι περιορισμοί στα επισκεπτήρια και στις μεταγωγές
[ Των Γιώτας Τέσση και Αντας Ψαρρά ]
https://t.co/vI4twhWiaI"
EFSYNTAKTON,2021-05-17,"Πράξη κάνει η κυβέρνηση τα όσα έχει ανακοινώσει εδώ και ημέρες, δίνοντας προτεραιότητα στον εμβολιασμό των κατοίκων των νησιών και αλλάζοντας, ουσιαστικά, την εμβολιαστική στρατηγική με το βλέμμα εμμονικά στραμμένο στον τουρισμό.
https://t.co/TopOzLVYcN"
EFSYNTAKTON,2021-05-17,"Σύμφωνα με τον κ. Χαλκιαδάκη, τα αποτελέσματα των ειδικών εξετάσεων αίματος που είχαν σταλεί στην Αθήνα για να ελεγχθεί εάν σχετίζεται το εμβόλιο με τις θρομβώσεις του 35χρονου, έδειξαν συσχέτιση

https://t.co/g124bhX4WK"
EFSYNTAKTON,2021-05-17,"Δεκάδες χιλιάδες ξένοι συνταξιούχοι και επαναπατρισθέντες Ελληνες που ζουν μόνιμα στη χώρα μας, κυρίως σε νησιά, παραμένουν αποκλεισμένοι από το εμβόλιο
[της Ντάνι Βέργου] 
https://t.co/ldwPXEXskA"
EFSYNTAKTON,2021-05-16,"Η Pfizer δήλωσε ότι θα χορηγήσει τα εμβόλια, οι βρετανικές αρχές αναρωτιούνται αν πρέπει να προχωρήσουν στους εμβολιασμούς παρακάμπτοντας το ηλικιακό κριτήριο
https://t.co/1u6rNKOeRk"
EFSYNTAKTON,2021-05-16,"Προειδοποιεί ότι θα χρειαστεί να εμβολιαστούν περισσότεροι άνθρωποι για να επιτευχθεί η ανοσία στην κοινότητα
https://t.co/guiFh1t2Ax"
EFSYNTAKTON,2021-05-14,"Τα εμβόλια κοστίζουν 50 ευρώ για το ζευγάρι - υπό την προϋπόθεση ότι οι πελάτες πληρώνουν και για τριήμερη διαμονή στον Άγιο Μαρίνο 
[ Της Μαρίας Ψαρά ]
https://t.co/SS2n1Ur4JE"
EFSYNTAKTON,2021-05-14,"Η έρευνα σημειώνει ότι ο εμβολιασμός απέτρεψε, ακόμη, 30.000 νοσηλείες στους ηλικιωμένους
https://t.co/3PzQ0rdsxe"
EFSYNTAKTON,2021-05-13,"Εστίαση, λούνα παρκ – εμποροπανηγύρεις και παιδότοποι θα επαναλειτουργήσουν όταν το 50% του ενηλίκου πληθυσμού είναι εμβολιασμένο.
https://t.co/aADrVlR0t7"
EFSYNTAKTON,2021-05-13,"Την ιατροδικαστική έρευνα και την ιστολογική εξέταση πραγματοποίησαν οι ιατροδικαστές Νίκος Καρακούκης και Νίκος Καλογριάς, οι οποίοι με δηλώσεις τους αποσυνέδεσαν τον θάνατο της 65χρονης από τον εμβολιασμό της

https://t.co/VeLkWBvvK6"
EFSYNTAKTON,2021-05-13,"Βασικός παράγοντας επιρροής στην απροθυμία εμβολιασμού ήταν ο χρόνος χρήσης των μέσων κοινωνικής δικτύωσης
https://t.co/e7xTa5cYl1"
